Capital Humano
Sigla,Código,Município,1991,2000,
SP,3538600,Piracaia,906626.570294547,1555510.65001884,
SP,3538709,Piracicaba,19388573.5198156,29370987.6895748,
SP,3538808,Piraju,1454449.23381574,2088493.14774752,
SP,3538907,Pirajuí,1095505.63833414,1530943.89968642,
SP,3539004,Pirangi,558473.285954874,671138.316609926,
SP,3539103,Pirapora do Bom Jesus,361177.24811353,768692.136334507,
SP,3539202,Pirapozinho,1157166.1487495,1686271.12765985,
SP,3539301,Pirassununga,3827795.76632171,5726208.06602974,
SP,3539400,Piratininga,565704.863014094,811281.801547874,
SP,3539509,Pitangueiras,1306016.38090705,2020070.04144796,
SP,3539608,Planalto,258129.470962697,213353.352511842,
SP,3539707,Platina,116345.57681415,164295.625450071,
SP,3539806,Poá,4426465.02517488,7600064.70894818,
SP,3539905,Poloni,280002.189112428,352658.970857622,
SP,3540002,Pompéia,981331.78642665,1561854.86329022,
SP,3540101,Pongaí,185336.154804974,276437.221867826,
SP,3540200,Pontal,1041939.97930339,1746242.12272628,
SP,3540259,Pontalinda,,219034.289911858,
SP,3540309,Pontes Gestal,158071.421271877,184898.546617344,
SP,3540408,Populina,226407.198009015,298807.901187403,
SP,3540507,Porangaba,340975.793701931,395761.655430908,
SP,3540606,Porto Feliz,1884361.6997714,3024565.09487453,
SP,3540705,Porto Ferreira,2193057.02215056,3725736.66389208,
SP,3540754,Potim,,843366.773753948,
SP,3540804,Potirendaba,598481.468051871,985462.61320605,
SP,3540853,Pracinha,,77259.5970791016,
SP,3540903,Pradópolis,503936.547303125,943585.594183578,
SP,3541000,Praia Grande,6813421.61360762,14506402.6025065,
SP,3541059,Pratânia,,230546.006590625,
SP,3541109,Presidente Alves,219974.97363214,287133.745679646,
SP,3541208,Presidente Bernardes,935507.253644793,1129936.03356335,
SP,3541307,Presidente Epitácio,1971577.26837278,2821612.38240387,
SP,3541406,Presidente Prudente,12707369.6428699,18758192.4903052,
SP,3541505,Presidente Venceslau,2412756.9105161,3194742.55051418,
SP,3541604,Promissão,1565020.09019133,2262846.65792777,
SP,3541653,Quadra,,133931.784342243,
SP,3541703,Quatá,550183.101321722,813247.134269572,
SP,3541802,Queiroz,88720.3613395172,126023.830652266,
SP,3541901,Queluz,375029.248430075,585519.232002747,
SP,3542008,Quintana,251748.288387382,368597.934692836,
SP,3542107,Rafard,426381.331831443,566948.972271474,
SP,3542206,Rancharia,1591594.44318754,2167422.15126428,
SP,3542305,Redenção da Serra,161683.164659817,210589.863504089,
SP,3542404,Regente Feijó,861236.082914782,1316393.04807601,
SP,3542503,Reginópolis,232109.961348687,336088.866878539,
SP,3542602,Registro,2592228.58666016,3763499.1978159,
SP,3542701,Restinga,183942.438605033,362644.949974632,
SP,3542800,Ribeira,259371.398703145,189623.418192318,
SP,3542909,Ribeirão Bonito,505020.840096932,756333.420991843,
SP,3543006,Ribeirão Branco,603868.654080021,897292.238033666,
SP,3543105,Ribeirão Corrente,138982.665468272,213269.978017436,
SP,3543204,Ribeirão do Sul,203388.387177326,303395.289061404,
SP,3543238,Ribeirão dos Índios,,152141.399169538,
SP,3543253,Ribeirão Grande,,400114.885373347,
SP,3543303,Ribeirão Pires,5336687.22774879,9091459.66123737,
SP,3543402,Ribeirão Preto,34064653.230786,51129385.1741786,
SP,3543501,Riversul,377502.755185413,397729.321842612,
SP,3543600,Rifaina,158983.216982259,239888.54426263,
SP,3543709,Rincão,508686.319522411,667489.43959767,
SP,3543808,Rinópolis,547643.912349114,730348.909262536,
SP,3543907,Rio Claro,9574660.21774197,15188568.6591931,
SP,3544004,Rio das Pedras,1000576.50311549,1709920.33599101,
SP,3544103,Rio Grande da Serra,1461966.22880958,2514507.23646322,
SP,3544202,Riolândia,419158.28487083,544117.121928543,
SP,3544251,Rosana,,1937469.91729475,
SP,3544301,Roseira,304339.444458917,617016.978595273,
SP,3544400,Rubiácea,115431.518009177,133762.204167085,
SP,3544509,Rubinéia,126667.005966432,200876.185382616,
SP,3544608,Sabino,204974.453288042,336683.621804105,
SP,3544707,Sagres,118079.953334389,147724.877708868,
SP,3544806,Sales,175698.539483057,312413.672808145,
SP,3544905,Sales Oliveira,423709.447877446,667971.723521671,
SP,3545001,Salesópolis,541245.053549383,900409.889831359,
SP,3545100,Salmourão,196805.367275882,272069.020120709,
SP,3545159,Saltinho,,448634.491918889,
SP,3545209,Salto,3808979.13261646,7208600.84868948,
SP,3545308,Salto de Pirapora,1108317.20916474,2143618.46638944,
SP,3545407,Salto Grande,377855.167895622,575603.958523492,
SP,3545506,Sandovalina,122517.828253936,208187.18572388,
SP,3545605,Santa Adélia,612436.631428856,855960.597252072,
SP,3545704,Santa Albertina,300092.324573203,385153.75292695,
SP,3545803,Santa Bárbara d'Oeste,7686631.94555867,12848694.5866377,
SP,3546009,Santa Branca,543787.216172614,940723.630466068,
SP,3546108,Santa Clara d'Oeste,125911.861042596,130311.12399412,
SP,3546207,Santa Cruz da Conceição,153613.014214918,245750.419265038,
SP,3546256,Santa Cruz da Esperança,,114214.791202316,
SP,3546306,Santa Cruz das Palmeiras,1086104.5261384,1773594.7906142,
SP,3546405,Santa Cruz do Rio Pardo,2163506.10090275,3008554.50378175,
SP,3546504,Santa Ernestina,268390.942230184,382755.133417809,
SP,3546603,Santa Fé do Sul,1481194.15482217,2385829.34615061,
SP,3546702,Santa Gertrudes,525805.552459657,974030.850362431,
SP,3546801,Santa Isabel,1725867.33537981,3010146.61394423,
SP,3546900,Santa Lúcia,253060.501540555,468683.167965367,
SP,3547007,Santa Maria da Serra,186230.717416805,267371.394360834,
SP,3547106,Santa Mercedes,144494.628278963,177783.061068525,
SP,3547205,Santana da Ponte Pensa,112952.583903053,127866.091963425,
SP,3547304,Santana de Parnaíba,2408389.92539565,7041120.60779237,
SP,3547403,Santa Rita d'Oeste,166660.801615578,187500.272581364,
SP,3547502,Santa Rita do Passa Quatro,1436570.07135291,2166940.03558308,
SP,3547601,Santa Rosa de Viterbo,1112713.55802745,1558676.31246853,
SP,3547650,Santa Salete,,89249.8953426801,
SP,3547700,Santo Anastácio,1288071.16020787,1534723.61448801,
SP,3547809,Santo André,46967831.5060914,64911250.9567932,
SP,3547908,Santo Antônio da Alegria,252839.248772107,389753.075805607,
SP,3548005,Santo Antônio de Posse,661655.234703581,1142663.57694525,
SP,3548054,Santo Antônio do Aracanguá,,482808.593614877,
SP,3548104,Santo Antônio do Jardim,261725.318439352,376270.215787783,
SP,3548203,Santo Antônio do Pinhal,244857.926453851,376443.228543395,
SP,3548302,Santo Expedito,128512.032970356,173694.770054666,
SP,3548401,Santópolis do Aguapeí,190391.751971079,230695.481399676,
SP,3548500,Santos,39631824.6617881,49228787.2520687,
SP,3548609,São Bento do Sapucaí,435698.728119502,654665.551648811,
SP,3548708,São Bernardo do Campo,45489447.9352706,71007702.5415308,
SP,3548807,São Caetano do Sul,13992749.4684992,18050816.0790278,
SP,3548906,São Carlos,11828001.9301815,19565517.9222212,
SP,3549003,São Francisco,215599.94689195,181906.772878978,
SP,3549102,São João da Boa Vista,4522026.62997571,6867012.83294517,
SP,3549201,São João das Duas Pontes,144793.284600513,180972.256247835,
SP,3549250,São João de Iracema,,123237.493318746,
SP,3549300,São João do Pau d'Alho,155565.921221043,146172.378088563,
SP,3549409,São Joaquim da Barra,2030580.28085765,3344854.27450035,
SP,3549508,São José da Bela Vista,320748.251466404,486723.706300431,
SP,3549607,São José do Barreiro,168538.378587243,257277.657386017,
SP,3549706,São José do Rio Pardo,2624720.8753087,3984267.96196173,
SP,3549805,São José do Rio Preto,21327726.4960416,35729346.4138417,
SP,3549904,São José dos Campos,32319302.1680857,52483203.5704822,
SP,3549953,São Lourenço da Serra,,789283.149868094,
SP,3550001,São Luís do Paraitinga,457330.69523376,599591.57500069,
SP,3550100,São Manuel,1877905.49055563,2684567.47427821,
SP,3550209,São Miguel Arcanjo,1161891.48878978,1829998.8444214,
SP,3550308,São Paulo,773978006.562645,1046934718.09381,
SP,3550407,São Pedro,1042667.73732392,1965613.34388349,
SP,3550506,São Pedro do Turvo,320180.731615612,418903.340763455,
SP,3550605,São Roque,3423582.81721975,5286910.3937954,
SP,3550704,São Sebastião,1763049.22297765,4310349.6465102,
SP,3550803,São Sebastião da Grama,582907.085294219,808452.976345677,
SP,3550902,São Simão,683184.162698357,985291.126071677,
SP,3551009,São Vicente,16850078.7327973,24114404.241929,
SP,3551108,Sarapuí,290827.909496468,456795.143352938,
SP,3551207,Sarutaiá,123255.34010091,197895.731366622,
SP,3551306,Sebastianópolis do Sul,125646.979918816,186393.133822246,
SP,3551405,Serra Azul,234646.631663568,433803.724069922,
SP,3551504,Serrana,1142164.97156134,2068859.50936644,
SP,3551603,Serra Negra,1292395.9924613,1713859.10187298,
SP,3551702,Sertãozinho,4284999.09663689,7705792.22871232,
SP,3551801,Sete Barras,486899.201608031,759129.193685699,
SP,3551900,Severínia,435253.264185268,805281.600551898,
SP,3552007,Silveiras,218430.272452831,307836.779178388,
SP,3552106,Socorro,1465353.74069834,2196450.87213597,
SP,3552205,Sorocaba,25717475.1518595,43933271.3926685,
SP,3552304,Sud Mennucci,360531.069600112,485707.1569705,
SP,3552403,Sumaré,10983215.4990808,13564445.3994351,
SP,3552502,Suzano,9040605.49840134,17114868.4860002,
SP,3552551,Suzanápolis,,184544.377956471,
SP,3552601,Tabapuã,591626.903750607,706329.575566892,
SP,3552700,Tabatinga,506194.270495574,807043.044512418,
SP,3552809,Taboão da Serra,9688131.60317958,15516110.8348269,
SP,3552908,Taciba,222350.772614472,352678.631685843,
SP,3553005,Taguaí,276929.675119917,471277.493303205,
SP,3553104,Taiaçu,219235.681657842,318619.493746192,
SP,3553203,Taiúva,268514.368754388,408301.006135432,
SP,3553302,Tambaú,1018659.72439442,1533886.73369939,
SP,3553401,Tanabi,1199114.43439416,1655957.96451661,
SP,3553500,Tapiraí,242155.387478634,452314.064181994,
SP,3553609,Tapiratiba,516647.161143414,834813.792871883,
SP,3553658,Taquaral,,155958.172603988,
SP,3553708,Taquaritinga,2613617.8138271,3910523.0565873,
SP,3553807,Taquarituba,820627.71592484,1302604.97091562,
SP,3553856,Taquarivaí,,201609.362991358,
SP,3553906,Tarabai,230091.915539751,344910.545777961,
SP,3553955,Tarumã,,745531.012223722,
SP,3554003,Tatuí,4289667.9439276,6688781.2562648,
SP,3554102,Taubaté,14910071.9769423,22935163.8780361,
SP,3554201,Tejupá,166113.600175853,254704.60532093,
SP,3554300,Teodoro Sampaio,2622573.2649942,1325964.18151069,
SP,3554409,Terra Roxa,316231.240955061,474489.855072284,
SP,3554508,Tietê,1604572.08626515,2438089.75162286,
SP,3554607,Timburi,120990.713522882,165511.611670563,
SP,3554656,Torre de Pedra,,143034.50481825,
SP,3554706,Torrinha,398643.782766892,603218.025761108,
SP,3554755,Trabiju,,85949.6632255608,
SP,3554805,Tremembé,1828314.81190616,3125665.61559677,
SP,3554904,Três Fronteiras,381728.901976009,349983.550002052,
SP,3554953,Tuiuti,,297790.298241409,
SP,3555000,Tupã,4129650.41742929,5459176.41857669,
SP,3555109,Tupi Paulista,929147.641813789,1152717.95595742,
SP,3555208,Turiúba,191193.95636722,135151.429660095,
SP,3555307,Turmalina,168267.884370045,173123.367147399,
SP,3555356,Ubarana,,256903.240406686,
SP,3555406,Ubatuba,2446735.75226416,4626825.03196097,
SP,3555505,Ubirajara,183293.13959336,257024.555013791,
SP,3555604,Uchoa,445823.961992283,624363.366688247,
SP,3555703,União Paulista,65687.2433780316,82345.7285446546,
SP,3555802,Urânia,634771.306244023,633296.522564809,
SP,3555901,Uru,64619.3979546682,90123.3083375157,
SP,3556008,Urupês,579586.813140377,821501.617338191,
SP,3556107,Valentim Gentil,315451.05628669,587094.931595336,
SP,3556206,Valinhos,4268247.17527226,7873091.43031221,
SP,3556305,Valparaíso,866648.831325988,1379560.93027121,
SP,3556354,Vargem,,401312.398851081,
SP,3556404,Vargem Grande do Sul,1544387.28039845,2399624.4834884,
SP,3556453,Vargem Grande Paulista,873809.109041021,2382461.51340052,
SP,3556503,Várzea Paulista,3111810.6107114,6130630.15167489,
SP,3556602,Vera Cruz,615295.304449484,844599.8475323,
SP,3556701,Vinhedo,2094076.15693215,4499286.89559341,
SP,3556800,Viradouro,613949.372114421,1113964.00615659,
SP,3556909,Vista Alegre do Alto,184970.187275261,318301.625215014,
SP,3556958,Vitória Brasil,,103850.646906868,
SP,3557006,Votorantim,4145127.426835,7119004.67761598,
SP,3557105,Votuporanga,4436298.54298187,6863180.94839048,
SP,3557154,Zacarias,,133239.282998611,
SP,3557204,Chavantes,662414.760585299,854469.275367251,
SP,3557303,Estiva Gerbi,,600678.732020933,
SP,3599919,Santo Amaro,,,
TO,1700251,Abreulândia,,114808.434542957,
TO,1700301,Aguiarnópolis,,152633.281725697,
TO,1700350,Aliança do Tocantins,272884.781012337,358243.351989439,
TO,1700400,Almas,206399.254135438,405851.425320621,
TO,1700707,Alvorada,461010.097889251,538969.448873919,
TO,1701002,Ananás,331394.377236386,548566.508577196,
TO,1701051,Angico,,143139.165501492,
TO,1701101,Aparecida do Rio Negro,107854.074298872,184933.021729889,
TO,1701309,Aragominas,,281797.231320961,
TO,1701903,Araguacema,210328.70993827,259536.018018127,
TO,1702000,Araguaçu,479226.648205876,537614.068698845,
TO,1702109,Araguaína,4806245.07712987,8135312.05327726,
TO,1702158,Araguanã,,190381.842348939,
TO,1702208,Araguatins,843683.677760992,1253147.77980996,
TO,1702307,Arapoema,444985.312150258,371001.0360357,
TO,1702406,Arraias,409797.798803083,552841.63613802,
TO,1702554,Augustinópolis,304738.083148054,681833.244381873,
TO,1702703,Aurora do Tocantins,162052.188237309,152086.787073924,
TO,1702901,Axixá do Tocantins,266033.296322256,413570.133070685,
TO,1703008,Babaçulândia,267946.268888242,493509.997343086,
TO,1703057,Bandeirantes do Tocantins,,125232.165829533,
TO,1703073,Barra do Ouro,,137309.276582222,
TO,1703107,Barrolândia,218762.941584367,273750.188821669,
TO,1703206,Bernardo Sayão,142062.298184665,239581.637869654,
TO,1703305,Bom Jesus do Tocantins,,96982.671416266,
TO,1703602,Brasilândia do Tocantins,,101664.490116698,
TO,1703701,Brejinho de Nazaré,227865.625678389,248707.44842886,
TO,1703800,Buriti do Tocantins,222961.762873492,385805.925013244,
TO,1703826,Cachoeirinha,,91445.4820218154,
TO,1703842,Campos Lindos,,196487.745882077,
TO,1703867,Cariri do Tocantins,,174294.632027434,
TO,1703883,Carmolândia,,99366.1497941029,
TO,1703891,Carrasco Bonito,,136482.704680111,
TO,1703909,Caseara,96599.5420921863,185207.665341079,
TO,1704105,Centenário,,104674.936366822,
TO,1704600,Chapada de Areia,,65085.9273686284,
TO,1705102,Chapada da Natividade,,140478.822943527,
TO,1705508,Colinas do Tocantins,861550.996277268,1569619.76668823,
TO,1705557,Combinado,152328.022520623,236911.805972318,
TO,1705607,Conceição do Tocantins,163959.940504428,192392.504833556,
TO,1706001,Couto de Magalhães,206457.329286496,191340.332723899,
TO,1706100,Cristalândia,422292.478512594,461942.877685764,
TO,1706258,Crixás do Tocantins,,79359.9093411244,
TO,1706506,Darcinópolis,,193216.397694099,
TO,1707009,Dianópolis,504900.225588124,857084.612402066,
TO,1707108,Divinópolis do Tocantins,216754.259463172,313454.594984818,
TO,1707207,Dois Irmãos do Tocantins,243118.201759009,350847.363235299,
TO,1707306,Dueré,162001.122698645,249460.724990734,
TO,1707405,Esperantina,,293339.127143669,
TO,1707553,Fátima,198995.955772504,232910.489484204,
TO,1707652,Figueirópolis,301962.229452768,326194.967527048,
TO,1707702,Filadélfia,323155.849793557,365421.553559435,
TO,1708205,Formoso do Araguaia,635452.093470573,1126454.8191348,
TO,1708254,Fortaleza do Tabocão,,99657.8799563012,
TO,1708304,Goianorte,171120.851983046,210448.985029693,
TO,1709005,Goiatins,496204.587985388,431383.562520791,
TO,1709302,Guaraí,893100.057008773,1351708.16068202,
TO,1709500,Gurupi,3190689.95191034,5222625.2482359,
TO,1709807,Ipueiras,,54478.9248833627,
TO,1710508,Itacajá,410578.41403529,299083.434867215,
TO,1710706,Itaguatins,289782.592976796,276695.442969556,
TO,1710904,Itapiratins,,145112.042004698,
TO,1711100,Itaporã do Tocantins,116099.107437475,120767.068775834,
TO,1711506,Jaú do Tocantins,,157793.573224977,
TO,1711803,Juarina,,119563.248794078,
TO,1711902,Lagoa da Confusão,,328714.148501664,
TO,1711951,Lagoa do Tocantins,,109360.072301432,
TO,1712009,Lajeado,,126598.719017213,
TO,1712157,Lavandeira,,61040.3288490215,
TO,1712405,Lizarda,120944.238118134,143234.467026623,
TO,1712454,Luzinópolis,,97917.0565327076,
TO,1712504,Marianópolis do Tocantins,85131.6930126198,166815.240547966,
TO,1712702,Mateiros,,55158.3082726906,
TO,1712801,Maurilândia do Tocantins,,127921.469945103,
TO,1713205,Miracema do Tocantins,929855.550115903,1494507.50370977,
TO,1713304,Miranorte,473134.681089188,671588.261348249,
TO,1713601,Monte do Carmo,205399.866136752,237859.742776282,
TO,1713700,Monte Santo do Tocantins,,86655.7680200284,
TO,1713809,Palmeiras do Tocantins,,206025.81065032,
TO,1713957,Muricilândia,,116000.511256342,
TO,1714203,Natividade,296231.939510727,430520.683363461,
TO,1714302,Nazaré,252505.295273284,279988.12410345,
TO,1714880,Nova Olinda,265372.549034041,463623.635549617,
TO,1715002,Nova Rosalândia,111171.213408044,194406.41693859,
TO,1715101,Novo Acordo,105556.725969071,152744.639647029,
TO,1715150,Novo Alegre,,147172.809249582,
TO,1715259,Novo Jardim,,81306.7437268181,
TO,1715507,Oliveira de Fátima,,61468.6897569532,
TO,1715705,Palmeirante,,134416.742066935,
TO,1715754,Palmeirópolis,462882.945214526,421021.940141323,
TO,1716109,Paraíso do Tocantins,1456479.21829438,2762740.90098216,
TO,1716208,Paranã,287464.642462639,395861.540231119,
TO,1716307,Pau D'Arco,,192022.901886362,
TO,1716505,Pedro Afonso,520530.783858199,543905.040189867,
TO,1716604,Peixe,423973.361289839,459587.904472044,
TO,1716653,Pequizeiro,110309.110242287,215320.612429141,
TO,1716703,Colméia,313809.682292181,479845.967783902,
TO,1717008,Pindorama do Tocantins,155869.988303265,236866.729583123,
TO,1717206,Piraquê,,148004.008617622,
TO,1717503,Pium,297875.135129815,292571.423087332,
